species;zone;protection;site;size;fid;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;210;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;190;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;110;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;150;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;130;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;150;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;210;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;250;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;280;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;300;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;80;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;80;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;150;;;;;;;
A.punctatus;South;Open;El tabo punta s;Medium;180;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;90;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;70;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;70;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;70;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;50;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;70;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;60;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;110;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;140;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;90;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;80;;;;;;;
A.punctatus;South;Open;El tabo punta s;Small;10;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;100;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;110;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;140;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;140;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;140;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;130;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;170;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;210;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;250;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;190;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;130;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;140;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;210;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;210;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;240;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;210;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;240;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Big;190;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;80;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;150;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;150;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;150;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;140;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Medium;120;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;70;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;100;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;240;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;210;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;100;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;110;;;;;;;
A.punctatus;South;Open;El tabo punta 2;Small;90;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;180;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;210;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;180;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;140;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;240;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;280;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Big;170;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;150;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;130;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;150;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;150;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;210;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;120;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;150;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Medium;100;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;90;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;80;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;120;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;90;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;60;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;90;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;70;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;70;;;;;;;
A.punctatus;South;Open;Las cruces Las monjas;Small;80;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Big;210;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Big;150;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Big;170;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Big;210;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Big;250;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Medium;180;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Medium;90;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Medium;150;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Medium;130;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Medium;70;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Small;80;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Small;70;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Small;90;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Small;65;;;;;;;
A.punctatus;South;Open;Las cruces Pta;Small;73;;;;;;;
A.punctatus;South;Open;Loncura bajo;Big;156;;;;;;;
A.punctatus;South;Open;Loncura bajo;Big;193;;;;;;;
A.punctatus;South;Open;Loncura bajo;Big;183;;;;;;;
A.punctatus;South;Open;Loncura bajo;Big;204;;;;;;;
A.punctatus;South;Open;Loncura bajo;Medium;87;;;;;;;
A.punctatus;South;Open;Loncura bajo;Medium;125;;;;;;;
A.punctatus;South;Open;Loncura bajo;Medium;97;;;;;;;
A.punctatus;South;Open;Loncura bajo;Medium;116;;;;;;;
A.punctatus;South;Open;Loncura bajo;Medium;123;;;;;;;
A.punctatus;South;Open;Loncura bajo;Small;98;;;;;;;
A.punctatus;South;Open;Loncura bajo;Small;56;;;;;;;
A.punctatus;South;Open;Loncura bajo;Small;62;;;;;;;
A.punctatus;South;Open;Loncura bajo;Small;55;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Big;236;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Big;178;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Big;158;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Big;177;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Big;164;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Medium;216;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Medium;117;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Medium;126;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Medium;153;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Medium;76;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Small;45;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Small;28;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Small;45;;;;;;;
A.punctatus;South;Open;Quintero Lonc;Small;51;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Big;310;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Big;220;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Big;280;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Big;140;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Big;180;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Medium;112;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Medium;142;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Medium;105;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Medium;100;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Medium;130;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Small;80;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Small;40;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Small;40;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Small;45;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Small;40;;;;;;;
C.variegatus;South;Open;El tabo Las cruces Pta reales;Small;80;;;;;;;
C.variegatus;South;Open;El tabo chepica;Big;140;;;;;;;
C.variegatus;South;Open;El tabo chepica;Big;200;;;;;;;
C.variegatus;South;Open;El tabo chepica;Big;240;;;;;;;
C.variegatus;South;Open;El tabo chepica;Big;200;;;;;;;
C.variegatus;South;Open;El tabo chepica;Big;250;;;;;;;
C.variegatus;South;Open;El tabo chepica;Big;180;;;;;;;
C.variegatus;South;Open;El tabo chepica;Medium;80;;;;;;;
C.variegatus;South;Open;El tabo chepica;Medium;90;;;;;;;
C.variegatus;South;Open;El tabo chepica;Medium;100;;;;;;;
C.variegatus;South;Open;El tabo chepica;Medium;130;;;;;;;
C.variegatus;South;Open;El tabo chepica;Small;60;;;;;;;
C.variegatus;South;Open;El tabo chepica;Small;50;;;;;;;
C.variegatus;South;Open;El tabo chepica;Small;40;;;;;;;
C.variegatus;South;Open;El tabo chepica;Small;70;;;;;;;
C.variegatus;South;Open;El tabo chepica;Small;60;;;;;;;
C.variegatus;South;Open;El tabo la casa;Big;250;;;;;;;
C.variegatus;South;Open;El tabo la casa;Big;120;;;;;;;
C.variegatus;South;Open;El tabo la casa;Big;140;;;;;;;
C.variegatus;South;Open;El tabo la casa;Big;230;;;;;;;
C.variegatus;South;Open;El tabo la casa;Big;280;;;;;;;
C.variegatus;South;Open;El tabo la casa;Medium;150;;;;;;;
C.variegatus;South;Open;El tabo la casa;Medium;104;;;;;;;
C.variegatus;South;Open;El tabo la casa;Medium;149;;;;;;;
C.variegatus;South;Open;El tabo la casa;Medium;122;;;;;;;
C.variegatus;South;Open;El tabo la casa;Small;50;;;;;;;
C.variegatus;South;Open;El tabo la casa;Small;70;;;;;;;
C.variegatus;South;Open;El tabo la casa;Small;90;;;;;;;
C.variegatus;South;Open;El tabo la casa;Small;110;;;;;;;
C.variegatus;South;Open;El tabo la casa;Small;90;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;250;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;180;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;130;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;190;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;150;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;210;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;240;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;300;;;;;;;
C.variegatus;South;Open;El tabo punta s;Big;180;;;;;;;
C.variegatus;South;Open;El tabo punta s;Medium;90;;;;;;;
C.variegatus;South;Open;El tabo punta s;Medium;90;;;;;;;
C.variegatus;South;Open;El tabo punta s;Medium;90;;;;;;;
C.variegatus;South;Open;El tabo punta s;Medium;150;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;60;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;40;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;70;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;60;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;50;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;90;;;;;;;
C.variegatus;South;Open;El tabo punta s;Small;80;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;130;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;150;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;180;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;150;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;180;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;70;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Big;90;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Medium;110;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Medium;60;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Medium;110;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Medium;98;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Medium;123;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;90;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;70;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;40;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;50;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;40;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;90;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;80;;;;;;;
C.variegatus;South;Open;El tabo punta 2;Small;70;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Big;200;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Big;230;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Big;212;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Big;245;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Medium;120;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Medium;121;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Medium;98;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Medium;112;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Small;90;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Small;80;;;;;;;
C.variegatus;South;Open;Las cruces Las monjas;Small;50;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Big;250;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Big;198;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Big;209;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Big;238;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Medium;98;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Medium;108;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Medium;124;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Small;90;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Small;70;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Small;83;;;;;;;
C.variegatus;South;Open;Las cruces Pta;Small;76;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;187;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;193;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;189;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;197;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;215;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;222;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;209;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;243;;;;;;;
C.variegatus;South;Open;Loncura bajo;Big;248;;;;;;;
C.variegatus;South;Open;Loncura bajo;Medium;175;;;;;;;
C.variegatus;South;Open;Loncura bajo;Medium;176;;;;;;;
C.variegatus;South;Open;Loncura bajo;Medium;186;;;;;;;
C.variegatus;South;Open;Loncura bajo;Medium;194;;;;;;;
C.variegatus;South;Open;Loncura bajo;Medium;196;;;;;;;
C.variegatus;South;Open;Loncura bajo;Medium;203;;;;;;;
C.variegatus;South;Open;Loncura bajo;Small;77;;;;;;;
C.variegatus;South;Open;Loncura bajo;Small;81;;;;;;;
C.variegatus;South;Open;Loncura bajo;Small;68;;;;;;;
C.variegatus;South;Open;Loncura bajo;Small;73;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Big;275;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Big;301;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Big;287;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;145;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;157;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;163;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;132;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;154;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;165;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;178;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;198;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Medium;209;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Small;136;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Small;143;;;;;;;
C.variegatus;South;Open;Quintero Lonc;Small;168;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;200;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;300;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;220;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;140;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;160;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;180;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Big;150;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Medium;130;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Medium;121;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Medium;128;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Small;115;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Small;120;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Small;100;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Small;80;;;;;;;
P.chilensis;South;Open;El tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;250;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;180;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;130;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;210;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;180;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;210;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;280;;;;;;;
P.chilensis;South;Open;El tabo chepica;Big;150;;;;;;;
P.chilensis;South;Open;El tabo chepica;Medium;100;;;;;;;
P.chilensis;South;Open;El tabo chepica;Medium;120;;;;;;;
P.chilensis;South;Open;El tabo chepica;Medium;111;;;;;;;
P.chilensis;South;Open;El tabo chepica;Small;80;;;;;;;
P.chilensis;South;Open;El tabo chepica;Small;79;;;;;;;
P.chilensis;South;Open;El tabo chepica;Small;74;;;;;;;
P.chilensis;South;Open;El tabo la casa;Big;180;;;;;;;
P.chilensis;South;Open;El tabo la casa;Big;210;;;;;;;
P.chilensis;South;Open;El tabo la casa;Big;140;;;;;;;
P.chilensis;South;Open;El tabo la casa;Big;240;;;;;;;
P.chilensis;South;Open;El tabo la casa;Big;250;;;;;;;
P.chilensis;South;Open;El tabo la casa;Big;200;;;;;;;
P.chilensis;South;Open;El tabo la casa;Medium;120;;;;;;;
P.chilensis;South;Open;El tabo la casa;Medium;100;;;;;;;
P.chilensis;South;Open;El tabo la casa;Medium;112;;;;;;;
P.chilensis;South;Open;El tabo la casa;Medium;121;;;;;;;
P.chilensis;South;Open;El tabo la casa;Small;80;;;;;;;
P.chilensis;South;Open;El tabo la casa;Small;70;;;;;;;
P.chilensis;South;Open;El tabo la casa;Small;120;;;;;;;
P.chilensis;South;Open;El tabo la casa;Small;110;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;250;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;200;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;250;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;251;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;180;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;230;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;240;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;140;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;210;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;250;;;;;;;
P.chilensis;South;Open;El tabo punta s;Big;300;;;;;;;
P.chilensis;South;Open;El tabo punta s;Medium;80;;;;;;;
P.chilensis;South;Open;El tabo punta s;Medium;90;;;;;;;
P.chilensis;South;Open;El tabo punta s;Medium;180;;;;;;;
P.chilensis;South;Open;El tabo punta s;Medium;90;;;;;;;
P.chilensis;South;Open;El tabo punta s;Medium;120;;;;;;;
P.chilensis;South;Open;El tabo punta s;Medium;150;;;;;;;
P.chilensis;South;Open;El tabo punta s;Small;80;;;;;;;
P.chilensis;South;Open;El tabo punta s;Small;110;;;;;;;
P.chilensis;South;Open;El tabo punta s;Small;100;;;;;;;
P.chilensis;South;Open;El tabo punta s;Small;90;;;;;;;
P.chilensis;South;Open;El tabo punta s;Small;80;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;190;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;270;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;230;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;180;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;240;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;230;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;170;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;240;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;190;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Big;180;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Medium;120;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Medium;111;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Medium;132;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Medium;120;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Small;90;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Small;83;;;;;;;
P.chilensis;South;Open;El tabo punta 2;Small;87;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Big;250;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Big;250;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Big;280;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Medium;190;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Medium;165;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Medium;153;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Small;100;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Small;90;;;;;;;
P.chilensis;South;Open;Las cruces Las monjas;Small;110;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Big;230;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Big;252;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Big;223;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Medium;187;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Medium;177;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Medium;102;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Small;150;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Small;114;;;;;;;
P.chilensis;South;Open;Las cruces Pta;Small;123;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;214;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;277;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;204;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;218;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;224;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;216;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;231;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;178;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;193;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;213;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;218;;;;;;;
P.chilensis;South;Open;Loncura bajo;Big;237;;;;;;;
P.chilensis;South;Open;Loncura bajo;Medium;127;;;;;;;
P.chilensis;South;Open;Loncura bajo;Medium;194;;;;;;;
P.chilensis;South;Open;Loncura bajo;Medium;156;;;;;;;
P.chilensis;South;Open;Loncura bajo;Medium;188;;;;;;;
P.chilensis;South;Open;Loncura bajo;Medium;164;;;;;;;
P.chilensis;South;Open;Loncura bajo;Medium;194;;;;;;;
P.chilensis;South;Open;Loncura bajo;Small;74;;;;;;;
P.chilensis;South;Open;Loncura bajo;Small;83;;;;;;;
P.chilensis;South;Open;Loncura bajo;Small;95;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Big;269;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Big;286;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Big;132;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Medium;189;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Medium;216;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Medium;234;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;37;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;31;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;37;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;48;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;53;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;73;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;77;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;86;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;90;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;44;;;;;;;
P.chilensis;South;Open;Quintero Lonc;Small;57;;;;;;;
